sale_id,order_id,sale_timestamp,product_id,quantity,staff_id
SALE-0009362,ORD-20251008-03155,08-10-2025 12:52,PROD-029,1,EMP-016
SALE-0009363,ORD-20251008-03155,08-10-2025 12:00,PROD-019,1,EMP-016
SALE-0009364,ORD-20251008-03156,08-10-2025 08:45,PROD-016,2,EMP-008
SALE-0009365,ORD-20251008-03156,08-10-2025 09:54,PROD-060,1,EMP-008
SALE-0009366,ORD-20251008-03156,08-10-2025 10:47,PROD-034,1,EMP-008
SALE-0009367,ORD-20251008-03156,08-10-2025 09:08,PROD-054,2,EMP-008
SALE-0009368,ORD-20251008-03157,08-10-2025 10:39,PROD-052,1,EMP-009
SALE-0009369,ORD-20251008-03157,08-10-2025 07:27,PROD-034,1,EMP-009
SALE-0009370,ORD-20251008-03157,08-10-2025 09:37,PROD-004,1,EMP-009
SALE-0009371,ORD-20251008-03157,08-10-2025 09:48,PROD-031,1,EMP-009
SALE-0009372,ORD-20251008-03157,08-10-2025 09:53,PROD-057,1,EMP-009
SALE-0009373,ORD-20251008-03158,08-10-2025 12:37,PROD-004,1,EMP-004
SALE-0009374,ORD-20251008-03158,08-10-2025 13:38,PROD-018,1,EMP-004
SALE-0009375,ORD-20251008-03158,08-10-2025 14:50,PROD-032,1,EMP-004
SALE-0009376,ORD-20251008-03159,08-10-2025 08:50,PROD-050,2,EMP-014
SALE-0009377,ORD-20251008-03159,08-10-2025 08:19,PROD-046,1,EMP-014
SALE-0009378,ORD-20251008-03159,08-10-2025 07:39,PROD-054,1,EMP-014
SALE-0009379,ORD-20251008-03159,08-10-2025 11:37,PROD-025,1,EMP-014
SALE-0009380,ORD-20251008-03160,08-10-2025 06:48,PROD-007,2,EMP-008
SALE-0009381,ORD-20251008-03160,08-10-2025 12:03,PROD-054,1,EMP-008
SALE-0009382,ORD-20251008-03160,08-10-2025 17:38,PROD-015,1,EMP-008
SALE-0009383,ORD-20251008-03160,08-10-2025 07:52,PROD-011,1,EMP-008
SALE-0009384,ORD-20251008-03160,08-10-2025 13:37,PROD-014,1,EMP-008
SALE-0009385,ORD-20251008-03161,08-10-2025 12:13,PROD-037,2,EMP-016
SALE-0009386,ORD-20251008-03161,08-10-2025 12:37,PROD-009,1,EMP-016
SALE-0009387,ORD-20251008-03161,08-10-2025 07:00,PROD-015,1,EMP-016
SALE-0009388,ORD-20251009-03162,09-10-2025 17:36,PROD-047,2,EMP-012
SALE-0009389,ORD-20251009-03162,09-10-2025 08:50,PROD-055,1,EMP-012
SALE-0009390,ORD-20251009-03163,09-10-2025 10:02,PROD-021,1,EMP-006
SALE-0009391,ORD-20251009-03163,09-10-2025 12:54,PROD-002,1,EMP-006
SALE-0009392,ORD-20251009-03164,09-10-2025 07:06,PROD-049,1,EMP-018
SALE-0009393,ORD-20251009-03164,09-10-2025 08:24,PROD-060,1,EMP-018
SALE-0009394,ORD-20251009-03164,09-10-2025 10:36,PROD-009,1,EMP-018
SALE-0009395,ORD-20251009-03164,09-10-2025 07:22,PROD-010,1,EMP-018
SALE-0009396,ORD-20251009-03165,09-10-2025 18:02,PROD-043,2,EMP-014
SALE-0009397,ORD-20251009-03165,09-10-2025 09:17,PROD-052,1,EMP-014
SALE-0009398,ORD-20251009-03165,09-10-2025 20:57,PROD-036,1,EMP-014
SALE-0009399,ORD-20251009-03165,09-10-2025 11:31,PROD-025,1,EMP-014
SALE-0009400,ORD-20251009-03165,09-10-2025 16:49,PROD-010,1,EMP-014
SALE-0009401,ORD-20251009-03166,09-10-2025 11:33,PROD-031,1,EMP-014
SALE-0009402,ORD-20251009-03166,09-10-2025 20:59,PROD-042,2,EMP-014
SALE-0009403,ORD-20251009-03166,09-10-2025 10:31,PROD-021,1,EMP-014
SALE-0009404,ORD-20251009-03166,09-10-2025 15:36,PROD-020,1,EMP-014
SALE-0009405,ORD-20251009-03166,09-10-2025 18:38,PROD-037,1,EMP-014
SALE-0009406,ORD-20251009-03167,09-10-2025 10:55,PROD-007,1,EMP-010
SALE-0009407,ORD-20251009-03167,09-10-2025 07:51,PROD-002,1,EMP-010
SALE-0009408,ORD-20251009-03167,09-10-2025 08:25,PROD-048,1,EMP-010
SALE-0009409,ORD-20251009-03167,09-10-2025 07:59,PROD-034,1,EMP-010
SALE-0009410,ORD-20251009-03167,09-10-2025 09:40,PROD-060,2,EMP-010
SALE-0009411,ORD-20251009-03168,09-10-2025 10:52,PROD-034,1,EMP-014
SALE-0009412,ORD-20251009-03168,09-10-2025 12:03,PROD-040,1,EMP-014
SALE-0009413,ORD-20251009-03168,09-10-2025 17:07,PROD-041,1,EMP-014
SALE-0009414,ORD-20251009-03168,09-10-2025 13:21,PROD-055,2,EMP-014
SALE-0009415,ORD-20251009-03168,09-10-2025 13:46,PROD-053,1,EMP-014
SALE-0009416,ORD-20251009-03169,09-10-2025 08:25,PROD-036,1,EMP-016
SALE-0009417,ORD-20251009-03170,09-10-2025 07:50,PROD-001,3,EMP-008
SALE-0009418,ORD-20251009-03170,09-10-2025 15:44,PROD-004,2,EMP-008
SALE-0009419,ORD-20251009-03170,09-10-2025 17:00,PROD-047,1,EMP-008
SALE-0009420,ORD-20251009-03171,09-10-2025 08:24,PROD-056,1,EMP-009
SALE-0009421,ORD-20251009-03171,09-10-2025 09:42,PROD-053,1,EMP-009
SALE-0009422,ORD-20251009-03171,09-10-2025 13:31,PROD-020,2,EMP-009
SALE-0009423,ORD-20251009-03172,09-10-2025 12:22,PROD-026,1,EMP-015
SALE-0009424,ORD-20251009-03173,09-10-2025 09:38,PROD-029,1,EMP-007
SALE-0009425,ORD-20251009-03174,09-10-2025 07:02,PROD-002,2,EMP-009
SALE-0009426,ORD-20251009-03174,09-10-2025 10:20,PROD-012,1,EMP-009
SALE-0009427,ORD-20251009-03174,09-10-2025 13:12,PROD-030,1,EMP-009
SALE-0009428,ORD-20251009-03175,09-10-2025 10:24,PROD-031,1,EMP-006
SALE-0009429,ORD-20251009-03175,09-10-2025 10:00,PROD-003,1,EMP-006
SALE-0009430,ORD-20251009-03175,09-10-2025 10:01,PROD-049,1,EMP-006
SALE-0009431,ORD-20251009-03175,09-10-2025 07:06,PROD-038,1,EMP-006
SALE-0009432,ORD-20251009-03176,09-10-2025 17:01,PROD-022,1,EMP-006
SALE-0009433,ORD-20251009-03176,09-10-2025 09:17,PROD-055,1,EMP-006
SALE-0009434,ORD-20251009-03176,09-10-2025 12:05,PROD-055,1,EMP-006
SALE-0009435,ORD-20251009-03177,09-10-2025 17:15,PROD-041,1,EMP-009
SALE-0009436,ORD-20251009-03177,09-10-2025 08:26,PROD-011,1,EMP-009
SALE-0009437,ORD-20251009-03177,09-10-2025 13:51,PROD-026,3,EMP-009
SALE-0009438,ORD-20251009-03178,09-10-2025 07:38,PROD-029,1,EMP-006
SALE-0009439,ORD-20251009-03178,09-10-2025 13:33,PROD-027,1,EMP-006
SALE-0009440,ORD-20251009-03179,09-10-2025 09:33,PROD-011,1,EMP-011
SALE-0009441,ORD-20251009-03179,09-10-2025 10:26,PROD-006,1,EMP-011
SALE-0009442,ORD-20251009-03180,09-10-2025 17:19,PROD-046,1,EMP-017
SALE-0009443,ORD-20251009-03180,09-10-2025 13:01,PROD-053,2,EMP-017
SALE-0009444,ORD-20251009-03180,09-10-2025 16:22,PROD-044,1,EMP-017
SALE-0009445,ORD-20251009-03180,09-10-2025 07:21,PROD-048,1,EMP-017
SALE-0009446,ORD-20251009-03181,09-10-2025 07:25,PROD-003,3,EMP-012
SALE-0009447,ORD-20251009-03181,09-10-2025 07:53,PROD-001,1,EMP-012
SALE-0009448,ORD-20251009-03181,09-10-2025 12:01,PROD-053,1,EMP-012
SALE-0009449,ORD-20251009-03181,09-10-2025 17:27,PROD-025,1,EMP-012
SALE-0009450,ORD-20251009-03182,09-10-2025 09:35,PROD-032,1,EMP-014
SALE-0009451,ORD-20251009-03183,09-10-2025 10:25,PROD-037,1,EMP-002
SALE-0009452,ORD-20251009-03183,09-10-2025 08:16,PROD-003,2,EMP-002
SALE-0009453,ORD-20251009-03184,09-10-2025 17:49,PROD-051,1,EMP-004
SALE-0009454,ORD-20251009-03184,09-10-2025 10:57,PROD-005,1,EMP-004
SALE-0009455,ORD-20251009-03185,09-10-2025 10:03,PROD-060,1,EMP-009
SALE-0009456,ORD-20251009-03185,09-10-2025 08:02,PROD-027,1,EMP-009
SALE-0009457,ORD-20251009-03186,09-10-2025 12:09,PROD-050,1,EMP-004
SALE-0009458,ORD-20251009-03187,09-10-2025 09:57,PROD-052,3,EMP-008
SALE-0009459,ORD-20251009-03187,09-10-2025 19:11,PROD-038,1,EMP-008
SALE-0009460,ORD-20251009-03188,09-10-2025 16:27,PROD-034,2,EMP-005
SALE-0009461,ORD-20251009-03188,09-10-2025 17:58,PROD-005,1,EMP-005
SALE-0009462,ORD-20251009-03189,09-10-2025 08:41,PROD-002,1,EMP-005
SALE-0009463,ORD-20251009-03189,09-10-2025 09:58,PROD-034,1,EMP-005
SALE-0009464,ORD-20251009-03189,09-10-2025 17:25,PROD-001,1,EMP-005
SALE-0009465,ORD-20251009-03189,09-10-2025 07:59,PROD-035,1,EMP-005
SALE-0009466,ORD-20251009-03189,09-10-2025 07:04,PROD-058,1,EMP-005
SALE-0009467,ORD-20251009-03190,09-10-2025 18:47,PROD-020,1,EMP-006
SALE-0009468,ORD-20251009-03190,09-10-2025 07:32,PROD-031,1,EMP-006
SALE-0009469,ORD-20251009-03190,09-10-2025 09:09,PROD-050,1,EMP-006
SALE-0009470,ORD-20251009-03190,09-10-2025 18:29,PROD-049,1,EMP-006
SALE-0009471,ORD-20251009-03191,09-10-2025 14:13,PROD-050,1,EMP-007
SALE-0009472,ORD-20251009-03191,09-10-2025 12:50,PROD-003,1,EMP-007
SALE-0009473,ORD-20251009-03191,09-10-2025 08:05,PROD-020,1,EMP-007
SALE-0009474,ORD-20251009-03191,09-10-2025 09:51,PROD-015,2,EMP-007
SALE-0009475,ORD-20251009-03191,09-10-2025 16:06,PROD-060,1,EMP-007
SALE-0009476,ORD-20251009-03192,09-10-2025 06:41,PROD-008,1,EMP-010
SALE-0009477,ORD-20251009-03192,09-10-2025 09:44,PROD-048,2,EMP-010
SALE-0009478,ORD-20251009-03193,09-10-2025 18:48,PROD-038,1,EMP-013
SALE-0009479,ORD-20251009-03193,09-10-2025 10:06,PROD-016,1,EMP-013
SALE-0009480,ORD-20251009-03193,09-10-2025 09:23,PROD-033,1,EMP-013
SALE-0009481,ORD-20251009-03193,09-10-2025 20:28,PROD-057,1,EMP-013
SALE-0009482,ORD-20251009-03194,09-10-2025 20:03,PROD-036,3,EMP-007
SALE-0009483,ORD-20251009-03194,09-10-2025 07:28,PROD-049,1,EMP-007
SALE-0009484,ORD-20251009-03195,09-10-2025 15:54,PROD-012,1,EMP-007
SALE-0009485,ORD-20251009-03195,09-10-2025 13:28,PROD-005,1,EMP-007
SALE-0009486,ORD-20251009-03196,09-10-2025 19:39,PROD-004,1,EMP-005
SALE-0009487,ORD-20251009-03196,09-10-2025 19:59,PROD-002,1,EMP-005
SALE-0009488,ORD-20251009-03196,09-10-2025 10:40,PROD-011,1,EMP-005
SALE-0009489,ORD-20251009-03197,09-10-2025 18:53,PROD-017,1,EMP-016
SALE-0009490,ORD-20251009-03198,09-10-2025 12:07,PROD-033,1,EMP-002
SALE-0009491,ORD-20251009-03199,09-10-2025 08:59,PROD-040,1,EMP-011
SALE-0009492,ORD-20251009-03200,09-10-2025 16:45,PROD-029,1,EMP-018
SALE-0009493,ORD-20251009-03200,09-10-2025 12:13,PROD-013,1,EMP-018
SALE-0009494,ORD-20251009-03200,09-10-2025 16:49,PROD-051,2,EMP-018
SALE-0009495,ORD-20251009-03200,09-10-2025 15:00,PROD-022,1,EMP-018
SALE-0009496,ORD-20251009-03201,09-10-2025 12:55,PROD-050,1,EMP-017
SALE-0009497,ORD-20251009-03201,09-10-2025 14:27,PROD-057,1,EMP-017
SALE-0009498,ORD-20251009-03201,09-10-2025 09:36,PROD-024,1,EMP-017
SALE-0009499,ORD-20251009-03202,09-10-2025 10:48,PROD-036,1,EMP-009
SALE-0009500,ORD-20251009-03203,09-10-2025 10:37,PROD-012,2,EMP-009
SALE-0009501,ORD-20251009-03203,09-10-2025 10:46,PROD-052,1,EMP-009
SALE-0009502,ORD-20251009-03204,09-10-2025 08:10,PROD-028,1,EMP-018
SALE-0009503,ORD-20251009-03205,09-10-2025 09:50,PROD-028,1,EMP-010
SALE-0009504,ORD-20251009-03205,09-10-2025 12:50,PROD-051,1,EMP-010
SALE-0009505,ORD-20251009-03205,09-10-2025 15:19,PROD-034,1,EMP-010
SALE-0009506,ORD-20251009-03205,09-10-2025 13:29,PROD-056,1,EMP-010
SALE-0009507,ORD-20251009-03205,09-10-2025 07:45,PROD-031,1,EMP-010
SALE-0009508,ORD-20251009-03206,09-10-2025 09:57,PROD-049,1,EMP-003
SALE-0009509,ORD-20251009-03206,09-10-2025 13:07,PROD-048,1,EMP-003
SALE-0009510,ORD-20251009-03206,09-10-2025 10:59,PROD-020,1,EMP-003
SALE-0009511,ORD-20251009-03206,09-10-2025 16:53,PROD-004,1,EMP-003
SALE-0009512,ORD-20251009-03206,09-10-2025 16:28,PROD-014,1,EMP-003
SALE-0009513,ORD-20251009-03207,09-10-2025 12:15,PROD-014,1,EMP-015
SALE-0009514,ORD-20251009-03207,09-10-2025 12:10,PROD-020,2,EMP-015
SALE-0009515,ORD-20251009-03207,09-10-2025 18:36,PROD-005,1,EMP-015
SALE-0009516,ORD-20251009-03207,09-10-2025 16:37,PROD-015,1,EMP-015
SALE-0009517,ORD-20251009-03207,09-10-2025 13:52,PROD-014,2,EMP-015
SALE-0009518,ORD-20251009-03208,09-10-2025 10:39,PROD-040,1,EMP-001
SALE-0009519,ORD-20251009-03208,09-10-2025 09:25,PROD-011,1,EMP-001
SALE-0009520,ORD-20251009-03208,09-10-2025 09:08,PROD-035,1,EMP-001
SALE-0009521,ORD-20251009-03209,09-10-2025 07:59,PROD-013,1,EMP-006
SALE-0009522,ORD-20251009-03209,09-10-2025 17:11,PROD-047,1,EMP-006
SALE-0009523,ORD-20251009-03209,09-10-2025 19:19,PROD-027,2,EMP-006
SALE-0009524,ORD-20251009-03209,09-10-2025 20:05,PROD-018,1,EMP-006
SALE-0009525,ORD-20251009-03210,09-10-2025 08:02,PROD-049,1,EMP-011
SALE-0009526,ORD-20251009-03210,09-10-2025 08:16,PROD-040,1,EMP-011
SALE-0009527,ORD-20251009-03210,09-10-2025 07:41,PROD-058,1,EMP-011
SALE-0009528,ORD-20251009-03210,09-10-2025 11:35,PROD-016,3,EMP-011
SALE-0009529,ORD-20251009-03211,09-10-2025 07:36,PROD-022,1,EMP-008
SALE-0009530,ORD-20251009-03211,09-10-2025 12:09,PROD-010,1,EMP-008
SALE-0009531,ORD-20251009-03211,09-10-2025 08:59,PROD-037,1,EMP-008
SALE-0009532,ORD-20251009-03212,09-10-2025 07:51,PROD-026,2,EMP-015
SALE-0009533,ORD-20251009-03212,09-10-2025 08:35,PROD-049,1,EMP-015
SALE-0009534,ORD-20251009-03212,09-10-2025 10:03,PROD-001,1,EMP-015
SALE-0009535,ORD-20251009-03212,09-10-2025 20:30,PROD-036,1,EMP-015
SALE-0009536,ORD-20251009-03212,09-10-2025 10:23,PROD-025,1,EMP-015
SALE-0009537,ORD-20251009-03213,09-10-2025 07:23,PROD-002,1,EMP-005
SALE-0009538,ORD-20251009-03214,09-10-2025 09:12,PROD-026,1,EMP-008
SALE-0009539,ORD-20251009-03214,09-10-2025 08:03,PROD-040,2,EMP-008
SALE-0009540,ORD-20251009-03214,09-10-2025 09:01,PROD-028,1,EMP-008
SALE-0009541,ORD-20251009-03215,09-10-2025 07:46,PROD-020,2,EMP-004
SALE-0009542,ORD-20251009-03215,09-10-2025 16:31,PROD-048,1,EMP-004
SALE-0009543,ORD-20251009-03216,09-10-2025 07:51,PROD-042,1,EMP-006
SALE-0009544,ORD-20251009-03216,09-10-2025 17:22,PROD-049,1,EMP-006
SALE-0009545,ORD-20251009-03217,09-10-2025 16:00,PROD-030,1,EMP-010
SALE-0009546,ORD-20251009-03217,09-10-2025 07:10,PROD-045,1,EMP-010
SALE-0009547,ORD-20251009-03217,09-10-2025 12:12,PROD-060,1,EMP-010
SALE-0009548,ORD-20251009-03217,09-10-2025 12:45,PROD-026,1,EMP-010
SALE-0009549,ORD-20251009-03217,09-10-2025 12:06,PROD-053,1,EMP-010
SALE-0009550,ORD-20251009-03218,09-10-2025 09:19,PROD-040,1,EMP-017
SALE-0009551,ORD-20251009-03218,09-10-2025 08:27,PROD-006,1,EMP-017
SALE-0009552,ORD-20251009-03219,09-10-2025 06:40,PROD-034,1,EMP-015
SALE-0009553,ORD-20251009-03219,09-10-2025 18:02,PROD-035,1,EMP-015
SALE-0009554,ORD-20251009-03220,09-10-2025 16:00,PROD-056,1,EMP-010
SALE-0009555,ORD-20251009-03220,09-10-2025 08:58,PROD-060,1,EMP-010
SALE-0009556,ORD-20251009-03220,09-10-2025 07:59,PROD-011,2,EMP-010
SALE-0009557,ORD-20251009-03220,09-10-2025 16:01,PROD-028,1,EMP-010
SALE-0009558,ORD-20251009-03220,09-10-2025 17:35,PROD-028,1,EMP-010
SALE-0009559,ORD-20251009-03221,09-10-2025 16:31,PROD-053,1,EMP-004
SALE-0009560,ORD-20251009-03221,09-10-2025 16:50,PROD-051,1,EMP-004
SALE-0009561,ORD-20251009-03221,09-10-2025 17:04,PROD-026,1,EMP-004
SALE-0009562,ORD-20251009-03222,09-10-2025 12:59,PROD-007,1,EMP-005
SALE-0009563,ORD-20251009-03222,09-10-2025 10:33,PROD-028,1,EMP-005
SALE-0009564,ORD-20251009-03223,09-10-2025 08:49,PROD-051,1,EMP-008
SALE-0009565,ORD-20251009-03223,09-10-2025 16:38,PROD-038,1,EMP-008
SALE-0009566,ORD-20251009-03223,09-10-2025 16:11,PROD-045,1,EMP-008
SALE-0009567,ORD-20251009-03223,09-10-2025 10:24,PROD-032,1,EMP-008
SALE-0009568,ORD-20251009-03224,09-10-2025 08:28,PROD-026,1,EMP-011
SALE-0009569,ORD-20251009-03224,09-10-2025 10:21,PROD-052,1,EMP-011
SALE-0009570,ORD-20251009-03224,09-10-2025 09:25,PROD-055,1,EMP-011
SALE-0009571,ORD-20251009-03224,09-10-2025 19:51,PROD-057,1,EMP-011
SALE-0009572,ORD-20251009-03225,09-10-2025 07:31,PROD-054,1,EMP-010
SALE-0009573,ORD-20251009-03225,09-10-2025 12:20,PROD-018,1,EMP-010
SALE-0009574,ORD-20251009-03226,09-10-2025 09:00,PROD-001,1,EMP-006
SALE-0009575,ORD-20251009-03226,09-10-2025 18:59,PROD-006,1,EMP-006
SALE-0009576,ORD-20251009-03227,09-10-2025 09:03,PROD-016,1,EMP-003
SALE-0009577,ORD-20251009-03227,09-10-2025 07:29,PROD-034,1,EMP-003
SALE-0009578,ORD-20251009-03227,09-10-2025 07:20,PROD-050,1,EMP-003
SALE-0009579,ORD-20251009-03227,09-10-2025 12:51,PROD-014,1,EMP-003
SALE-0009580,ORD-20251009-03227,09-10-2025 07:47,PROD-040,1,EMP-003
SALE-0009581,ORD-20251009-03228,09-10-2025 09:49,PROD-041,2,EMP-005
SALE-0009582,ORD-20251009-03228,09-10-2025 15:02,PROD-058,1,EMP-005
SALE-0009583,ORD-20251009-03228,09-10-2025 09:17,PROD-036,1,EMP-005
SALE-0009584,ORD-20251009-03228,09-10-2025 09:43,PROD-004,2,EMP-005
SALE-0009585,ORD-20251009-03228,09-10-2025 10:56,PROD-057,1,EMP-005
SALE-0009586,ORD-20251009-03229,09-10-2025 10:40,PROD-001,1,EMP-013
SALE-0009587,ORD-20251009-03229,09-10-2025 13:36,PROD-031,1,EMP-013
SALE-0009588,ORD-20251009-03229,09-10-2025 14:33,PROD-004,1,EMP-013
SALE-0009589,ORD-20251009-03229,09-10-2025 10:44,PROD-036,1,EMP-013
SALE-0009590,ORD-20251009-03230,09-10-2025 08:28,PROD-002,1,EMP-012
SALE-0009591,ORD-20251009-03230,09-10-2025 12:41,PROD-041,1,EMP-012
SALE-0009592,ORD-20251009-03230,09-10-2025 09:44,PROD-007,2,EMP-012
SALE-0009593,ORD-20251009-03231,09-10-2025 09:59,PROD-058,1,EMP-010
SALE-0009594,ORD-20251009-03231,09-10-2025 13:42,PROD-018,1,EMP-010
SALE-0009595,ORD-20251009-03231,09-10-2025 09:43,PROD-028,1,EMP-010
SALE-0009596,ORD-20251009-03231,09-10-2025 10:03,PROD-040,1,EMP-010
SALE-0009597,ORD-20251009-03231,09-10-2025 08:31,PROD-044,2,EMP-010
SALE-0009598,ORD-20251009-03232,09-10-2025 06:34,PROD-010,1,EMP-014
SALE-0009599,ORD-20251009-03233,09-10-2025 06:43,PROD-021,1,EMP-005
SALE-0009600,ORD-20251009-03233,09-10-2025 12:26,PROD-042,1,EMP-005
SALE-0009601,ORD-20251009-03233,09-10-2025 09:20,PROD-003,1,EMP-005
SALE-0009602,ORD-20251009-03233,09-10-2025 08:10,PROD-060,1,EMP-005
SALE-0009603,ORD-20251009-03233,09-10-2025 13:13,PROD-045,1,EMP-005
SALE-0009604,ORD-20251009-03234,09-10-2025 08:31,PROD-034,1,EMP-005
SALE-0009605,ORD-20251009-03234,09-10-2025 07:49,PROD-007,1,EMP-005
SALE-0009606,ORD-20251009-03235,09-10-2025 18:42,PROD-060,1,EMP-017
SALE-0009607,ORD-20251009-03235,09-10-2025 12:34,PROD-021,1,EMP-017
SALE-0009608,ORD-20251009-03235,09-10-2025 19:08,PROD-019,1,EMP-017
SALE-0009609,ORD-20251009-03235,09-10-2025 17:25,PROD-056,1,EMP-017
SALE-0009610,ORD-20251009-03235,09-10-2025 07:45,PROD-026,1,EMP-017
SALE-0009611,ORD-20251009-03236,09-10-2025 13:28,PROD-020,1,EMP-008
SALE-0009612,ORD-20251009-03237,09-10-2025 16:22,PROD-028,1,EMP-003
SALE-0009613,ORD-20251009-03237,09-10-2025 07:30,PROD-018,3,EMP-003
SALE-0009614,ORD-20251009-03238,09-10-2025 16:49,PROD-021,1,EMP-016
SALE-0009615,ORD-20251009-03238,09-10-2025 12:55,PROD-029,1,EMP-016
SALE-0009616,ORD-20251009-03238,09-10-2025 11:51,PROD-041,1,EMP-016
SALE-0009617,ORD-20251009-03238,09-10-2025 20:53,PROD-010,1,EMP-016
SALE-0009618,ORD-20251009-03238,09-10-2025 16:56,PROD-004,1,EMP-016
SALE-0009619,ORD-20251009-03239,09-10-2025 06:29,PROD-050,1,EMP-008
SALE-0009620,ORD-20251009-03239,09-10-2025 10:48,PROD-035,1,EMP-008
SALE-0009621,ORD-20251009-03239,09-10-2025 10:31,PROD-020,1,EMP-008
SALE-0009622,ORD-20251009-03239,09-10-2025 08:14,PROD-045,1,EMP-008
SALE-0009623,ORD-20251009-03239,09-10-2025 16:37,PROD-060,1,EMP-008
SALE-0009624,ORD-20251009-03240,09-10-2025 16:03,PROD-055,1,EMP-010
SALE-0009625,ORD-20251009-03240,09-10-2025 17:24,PROD-021,1,EMP-010
SALE-0009626,ORD-20251009-03240,09-10-2025 15:33,PROD-007,1,EMP-010
SALE-0009627,ORD-20251009-03240,09-10-2025 13:09,PROD-056,1,EMP-010
SALE-0009628,ORD-20251009-03240,09-10-2025 09:10,PROD-057,1,EMP-010
SALE-0009629,ORD-20251009-03241,09-10-2025 17:45,PROD-032,1,EMP-004
SALE-0009630,ORD-20251009-03241,09-10-2025 07:54,PROD-004,1,EMP-004
SALE-0009631,ORD-20251009-03241,09-10-2025 10:40,PROD-049,1,EMP-004
SALE-0009632,ORD-20251009-03241,09-10-2025 17:30,PROD-004,2,EMP-004
SALE-0009633,ORD-20251009-03242,09-10-2025 17:16,PROD-059,1,EMP-010
SALE-0009634,ORD-20251009-03242,09-10-2025 12:02,PROD-006,1,EMP-010
SALE-0009635,ORD-20251009-03242,09-10-2025 11:31,PROD-041,1,EMP-010
SALE-0009636,ORD-20251009-03242,09-10-2025 06:10,PROD-024,1,EMP-010
SALE-0009637,ORD-20251009-03243,09-10-2025 12:14,PROD-060,1,EMP-001
SALE-0009638,ORD-20251009-03244,09-10-2025 14:50,PROD-029,1,EMP-011
SALE-0009639,ORD-20251009-03245,09-10-2025 16:14,PROD-001,1,EMP-002
SALE-0009640,ORD-20251009-03245,09-10-2025 10:13,PROD-017,1,EMP-002
SALE-0009641,ORD-20251009-03246,09-10-2025 08:45,PROD-003,1,EMP-004
SALE-0009642,ORD-20251009-03246,09-10-2025 09:57,PROD-055,1,EMP-004
SALE-0009643,ORD-20251009-03247,09-10-2025 11:23,PROD-056,1,EMP-018
SALE-0009644,ORD-20251009-03247,09-10-2025 08:11,PROD-054,1,EMP-018
SALE-0009645,ORD-20251009-03247,09-10-2025 13:09,PROD-056,1,EMP-018
SALE-0009646,ORD-20251009-03247,09-10-2025 10:55,PROD-007,1,EMP-018
SALE-0009647,ORD-20251009-03247,09-10-2025 07:27,PROD-050,2,EMP-018
SALE-0009648,ORD-20251009-03248,09-10-2025 12:54,PROD-056,1,EMP-008
SALE-0009649,ORD-20251009-03249,09-10-2025 11:29,PROD-051,2,EMP-013
SALE-0009650,ORD-20251009-03249,09-10-2025 15:54,PROD-018,1,EMP-013
SALE-0009651,ORD-20251009-03249,09-10-2025 12:07,PROD-004,1,EMP-013
SALE-0009652,ORD-20251009-03249,09-10-2025 09:10,PROD-013,1,EMP-013
SALE-0009653,ORD-20251009-03249,09-10-2025 18:14,PROD-041,1,EMP-013
SALE-0009654,ORD-20251009-03250,09-10-2025 07:32,PROD-031,1,EMP-016
SALE-0009655,ORD-20251009-03250,09-10-2025 08:46,PROD-013,1,EMP-016
SALE-0009656,ORD-20251009-03250,09-10-2025 18:23,PROD-048,1,EMP-016
SALE-0009657,ORD-20251009-03250,09-10-2025 08:49,PROD-024,1,EMP-016
SALE-0009658,ORD-20251009-03250,09-10-2025 17:44,PROD-012,1,EMP-016
SALE-0009659,ORD-20251009-03251,09-10-2025 12:26,PROD-025,1,EMP-008
SALE-0009660,ORD-20251009-03251,09-10-2025 10:29,PROD-058,1,EMP-008
SALE-0009661,ORD-20251009-03251,09-10-2025 10:22,PROD-019,2,EMP-008
SALE-0009662,ORD-20251009-03251,09-10-2025 18:21,PROD-019,2,EMP-008
SALE-0009663,ORD-20251009-03252,09-10-2025 16:14,PROD-042,2,EMP-013
SALE-0009664,ORD-20251009-03253,09-10-2025 11:27,PROD-044,1,EMP-017
SALE-0009665,ORD-20251009-03253,09-10-2025 13:36,PROD-037,1,EMP-017
SALE-0009666,ORD-20251009-03253,09-10-2025 10:01,PROD-003,2,EMP-017
SALE-0009667,ORD-20251009-03253,09-10-2025 20:58,PROD-003,1,EMP-017
SALE-0009668,ORD-20251009-03253,09-10-2025 11:44,PROD-006,3,EMP-017
SALE-0009669,ORD-20251009-03254,09-10-2025 15:13,PROD-005,1,EMP-006
SALE-0009670,ORD-20251009-03254,09-10-2025 11:47,PROD-021,1,EMP-006
SALE-0009671,ORD-20251009-03254,09-10-2025 07:32,PROD-022,1,EMP-006
SALE-0009672,ORD-20251009-03254,09-10-2025 08:30,PROD-036,2,EMP-006
SALE-0009673,ORD-20251009-03254,09-10-2025 09:44,PROD-019,1,EMP-006
SALE-0009674,ORD-20251009-03255,09-10-2025 10:58,PROD-013,1,EMP-006
SALE-0009675,ORD-20251009-03255,09-10-2025 16:52,PROD-032,2,EMP-006
SALE-0009676,ORD-20251009-03255,09-10-2025 07:19,PROD-049,1,EMP-006
SALE-0009677,ORD-20251009-03255,09-10-2025 10:49,PROD-010,2,EMP-006
SALE-0009678,ORD-20251009-03256,09-10-2025 08:27,PROD-024,1,EMP-004
